idCITES,speciesLabel,nomScientific,IUCNtaxonID,IUCNconservationstatusLabel,taxonCommonName
20826,Thrixspermum platycaule,,,,
20827,Bulbophyllum flavorubellum,,,,
20830,Catasetum pulchrum,,,,
20831,Bulbophyllum cogniauxianum,,,,
20832,Arrojadoa × albiflora,,,,
20835,Telipogon setosus,,,,
20838,Trichopilia olmosii,,,,
20842,Bulbophyllum pumilio,,,,
20843,Didiciea cunninghamii,,,,
20844,Coelogyne bruneiensis,,,,
20846,Bulbophyllum brevipes,,,,
20847,Bulbophyllum parvum,,,,
20848,Trigonidium grande,,,,
20850,Disa tenuis,,,,
20851,Chondrorhyncha andreettae,,,,
20852,Pleurothallis leucopyramis,,,,
20853,Sphaeropteris pilulifera,,,,
20854,Appendicula alba,,,,
20860,Vrydagzynea paludosa,,,,
20861,Dalbergia orientalis,,,,
20864,Agrostophyllum tenue,,,,
20866,Euphorbia braunsii,,,,
20867,Ceratostylis crassifolia,,,,
20868,Euphorbia namibensis,,,,
20869,Dendrobium pandaneti,,,,
20870,Disa richardiana,,,,
20874,Pteroglossaspis distans,,,,
20877,Dendrobium ochraceum,,,,
20880,Bulbophyllum brevilabium,,,,
20881,Bulbophyllum gimagaanense,,,,
20882,Opuntia viridiflora,,,,
20884,Lycomormium fiskii,,,,
20885,Tridactyle laurentii,,,,
20887,Poaephyllum hansenii,,,,
20891,Cycas lindstromii,,,,
20893,Alsophila decrescens,,,,
20894,Bulbophyllum blepharochilum,,,,
20898,Isochilus latibracteatus,,,,
20899,Coelogyne peltastes,,,,
20900,Bulbophyllum afzelii,,,,
20901,Bulbophyllum falcibracteum,,,,
20903,Malaxis lagotis,,,,
20905,Bulbophyllum ecornutum,,,,
20906,Bulbophyllum lichenophylax,,,,
20908,Bulbophyllum hystricinum,,,,
20910,Encyclia stellata,,,,
20911,Calanthe rajana,,,,
20914,Maxillaria oestlundiana,,,,
20915,Encephalartos dyerianus,Encephalartos dyerianus,41886,espèce en danger de disparition,Cycad
20915,Encephalartos dyerianus,Encephalartos dyerianus,41886,espèce en danger de disparition,Lillie Cycad
20915,Encephalartos dyerianus,Encephalartos dyerianus,41886,espèce en danger de disparition,Lowveld Cycad
20916,Angraecum huntleyoides,,,,
20919,Encyclia fortunae,,,,
20921,Dendrobium rarum,,,,
20924,Scaphyglottis graminifolia,,,,
20926,Alsophila archboldii,,,,
20927,Parodia schwebsiana,,,,
20929,Dendrobium reflexitepalum,,,,
20933,Aquilaria baillonii,,,,
20936,Dresslerella powellii,,,,
20940,Opuntia securigera,,,,
20941,Cyathea steyermarkii,,,,
20942,Eulophia faberi,,,,
20943,Ceratostylis pulchella,,,,
20945,Sphaeropteris parvipinna,,,,
20946,Opuntia densispina,,,,
20948,Bulbophyllum acutiflorum,,,,
20949,Habenaria aviculoides,,,,
20950,Agrostophyllum majus,,,,
20951,Alsophila ponapeana,,,,
20952,Dilomilis bissei,,,,
20953,Calanthe chevalieri,,,,
20957,Calanthe hirsuta,,,,
20958,Neottianthe secundiflora,,,,
20959,Bulbophyllum sarcanthiforme,,,,
20960,Restrepia tabeae,,,,
20966,Austrocactus philippii,,,,
20968,Bulbophyllum volkensii,,,,
20969,Coelogyne distans,,,,
20970,Bulbophyllum jamaicense,,,,
20973,×Cleistocana mirabilis,,,,
20975,Sphaeropteris tomentosa,,,,
20977,Caularthron kraenzlinianum,,,,
20982,Bulbophyllum artostigma,,,,
20984,Dalbergia greveana,,,,
20985,Dendrobium alderwereltianum,,,,
20986,Eria albiflora,,,,
20987,Bulbophyllum elbertii,,,,
20988,Coryphantha pulleineana,,,,
20990,Dendrobium panduratum,,,,
20991,Bulbophyllum perexiguum,,,,
20993,Disa tenella,,,,
20995,Diploprora championii,,,,
21000,Calanthe fissa,,,,
21001,Liparis fratrum,,,,
21002,Mammillaria amajacensis,,,,
21003,Bulbophyllum rhopalophorum,,,,
21004,Alsophila welwitschii,,,,
21006,Bulbophyllum ionophyllum,,,,
21011,Euphorbia wildii,,,,
21012,Dryadella zebrina,,,,
21013,Alsophila brausei,,,,
21014,Schlimmia pandurata,,,,
21020,Dendrobium yengiliense,,,,
21021,Masdevallia bucculenta,,,,
21023,Bulbophyllum taeniophyllum,,,,
21024,Liparis lauterbachii,,,,
21025,Dalbergia hirticalyx,,,,
21026,Dendrobium scabrifolium,,,,
21029,Malaxis urbana,,,,
21030,Eria clavata,,,,
21031,Peniocereus maculatus,,,,
21034,Bulbophyllum cimicinum,,,,
21035,Bulbophyllum lophoton,,,,
21041,Maxillaria suaveolens,,,,
21045,Bulbophyllum papillatum,,,,
21046,Dendrobium terrestre,,,,
21047,Bulbophyllum elliae,,,,
21050,Cyathea peladensis,,,,
21052,Euphorbia patentispina,,,,
21054,Didymoplexis flexipes,,,,
21055,Cryptocentrum gracillimum,,,,
21058,Vrydagzynea gracilis,,,,
21060,Bulbophyllum microglossum,,,,
21062,Schomburgkia lyonsii,,,,
21069,Cyathea atropurpurea,,,,
21070,Masdevallia tinekeae,,,,
21071,Oberonia weragamaensis,,,,
21073,Dendrobium mirbelianum,,,,
21074,Peristylus langbianensis,,,,
21075,Bulbophyllum orientale,,,,
21079,Euphorbia parciramulosa,,,,
21080,Sigmatostalix macrobulbon,,,,
21081,Chondrorhyncha reichenbachiana,,,,
21082,Bulbophyllum dryadum,,,,
21088,Schiedeella velata,,,,
21089,Odontoglossum epidendroides,,,,
21090,Dendrobium masarangense,,,,
21093,Masdevallia ricii,,,,
21094,Opuntia weberi,,,,
21095,Euphorbia fruticulosa,,,,
21097,Coryphantha wohlschlageri,,,,
21098,Acineta beyrodtiana,,,,
21101,Epidendrum alticola,,,,
21102,Bulbophyllum inversum,,,,
21103,Chloraea subpandurata,,,,
21106,Hoodia triebneri,,,,
21108,Bulbophyllum crassinervium,,,,
21109,Trichocentrum pongratzianum,,,,
21111,Sphaeropteris trichodesma,,,,
21112,Dendrobium ruttenii,,,,
21115,Gastrodia africana,,,,
21116,Brachystele affinis,,,,
21117,Dendrobium montanum,,,,
21119,Calanthe forbesii,,,,
21122,Cyathea munita,,,,
21123,Fouquieria fasciculata,,,,
21124,Bulbophyllum lasiopetalum,,,,
21125,Bulbophyllum capilligerum,,,,
21130,Habenaria batesii,,,,
21133,Coryphantha maliterrarum,,,,
21134,Bulbophyllum perparvulum,,,,
21135,Masdevallia cocapatae,,,,
21136,Cattleya ×dayana,,,,
21137,Schomburgkia wallisii,,,,
21138,Monomeria longipes,,,,
21139,Trias tothastes,,,,
21143,Alsophila notabilis,,,,
21144,Bulbophyllum chloroglossum,,,,
21145,Euphorbia pentops,,,,
21146,Opuntia nuda,,,,
21148,Bulbophyllum filicaule,,,,
21149,Dendrobium soriense,,,,
21150,Cyathea dichromatolepis,,,,
21151,Coelogyne tenasserimensis,,,,
21152,Dendrobium curvimentum,,,,
21154,Acianthus tenuilabris,,,,
21156,Genyorchis macrantha,Genyorchis macrantha,39576,espèce vulnérable,Orchid
21157,Lepanthes aurita,,,,
21158,Cyathea praecincta,,,,
21160,Brassia pascoensis,,,,
21161,Pterostylis arenicola,,,,
21163,Diospyros subsessilifolia,,,,
21164,Euphorbia rubriseminalis,,,,
21165,Tetramicra urbaniana,,,,
21166,Lepanthes odontolabis,,,,
21167,Bulbophyllum aphanopetalum,,,,
21168,Cycas simplicipinna,,,,
21169,Microcoelia konduensis,,,,
21170,Bulbophyllum nodosum,,,,
21172,Dendrobium loesenerianum,,,,
21173,Angraecum lisowskianum,,,,
21174,Coelogyne undatialata,,,,
21179,Cyathea glaziovii,,,,
21180,Bulbophyllum lancisepalum,,,,
21181,Aloe wilsonii,,,,
21185,Dendrobium diceras,,,,
21186,Sphaeropteris parvifolia,,,,
21187,Eulophia holubii,,,,
21188,Scaphosepalum clavellatum,,,,
21193,Epidendrum magnificum,,,,
21195,Bulbophyllum heliophilum,,,,
21203,Bulbophyllum cuspidipetalum,,,,
21206,Thelasis succosa,,,,
21207,Trigonidium aurorae,,,,
21208,Bulbophyllum lemuraeoides,,,,
21209,Alsophila scandens,,,,
21210,Dryadella minuscula,,,,
21211,Opuntia alcahes,,,,
21212,Taeniophyllum doctersii,,,,
21213,Bulbophyllum elmeri,,,,
21214,Disa ornithantha,,,,
21216,Bulbophyllum hollandianum,,,,
21218,Pterostylis aenigma,,,,
21221,Elleanthus caricoides,,,,
21222,Euphorbia delphinensis,,,,
21225,Aloe florenceae,,,,
21230,Encyclia suaveolens,,,,
21233,Corryocactus ayopayanus,,,,
21235,Cyathea tsangii,,,,
21236,Acanthephippium curtisii,,,,
21237,Saccolabiopsis rectifolia,,,,
21238,Bulbophyllum rhodoleucum,,,,
21239,Bulbophyllum trichorhachis,,,,
21241,Taeniophyllum petrophilum,,,,
21243,Meconopsis regia,,,,
21244,Bulbophyllum tumoriferum,,,,
21245,Dendrobium conicum,,,,
21246,Erycina zamorensis,,,,
21247,Trichotosia gracilis,,,,
21250,Opuntia superbospina,,,,
21252,Alsophila colensoi,,,,
21253,Rhipsalis pacheco-leonis,,,,
21256,Stanhopea inodora,,,,
21257,Telipogon ampliflorus,,,,
21260,Aloe fulleri,,,,
21263,Gonystylus confusus,,,,
21266,Cycas brachycantha,,,,
21271,Aloe eumassawana,,,,
21272,Euphorbia tenax,,,,
21273,Oberonia anthropophora,,,,
21275,Laelia aurea,,,,
21276,Dendrobium keithii,,,,
21278,Bulbophyllum oreodoxa,,,,
21280,Huntleya vargasii,,,,
21281,Schizochilus crenulatus,,,,
21285,Epidendrum bivalve,,,,
21286,Acianthus corniculatus,,,,
21288,Ligeophila clavigera,,,,
21291,Masdevallia ortalis,,,,
21294,Bulbophyllum menglunense,,,,
21295,Podochilus muricatus,,,,
21298,Chondrorhyncha suarezii,,,,
21299,Epidendrum kingsii,,,,
21301,Holcoglossum rupestre,,,,
21302,Masdevallia schudelii,,,,
21303,Gastrodia vescula,,,,
21304,Oncidium urophyllum,,,,
21306,Euphorbia ecklonii,,,,
21307,Psilochilus macrophyllus,,,,
21308,Bulbophyllum shweliense,,,,
21309,Bulbophyllum tekuense,,,,
21310,Bulbophyllum elevatopunctatum,,,,
21311,Pleurothallis acicularis,,,,
21313,Disa perplexa,,,,
21315,Disa nyikensis,,,,
21317,Masdevallia villegasii,,,,
21318,Bulbophyllum hyalinum,,,,
21319,Bulbophyllum schwarzii,,,,
21320,Eulophia cooperi,,,,
21321,Isochilus alatus,,,,
21322,Cereus tacuaralensis,,,,
21324,Sarcochilus biserratus,,,,
21327,Dendrobium cochleatum,,,,
21329,Bulbophyllum pulchrum,,,,
21330,Pleurothallis retusa,,,,
21331,Eria valida,,,,
21332,Habenaria divergens,,,,
21333,Cleisostoma muticum,,,,
21339,Otochilus albus,,,,
21341,Sigmatostalix posadarum,,,,
21343,Hemipilia flabellata,,,,
21346,Alsophila serrae,,,,
21347,Lepanthes stupenda,,,,
21348,Catasetum samaniegoi,,,,
21349,Acianthus veillonis,,,,
21350,Cyathea woodlarkensis,,,,
21353,Catasetum bicallosum,,,,
21354,Bulbophyllum pulvinatum,,,,
21355,Aloe schoelleri,,,,
21356,Opuntia caribaea,,,,
21358,Taeniophyllum tjibodasanum,,,,
21361,Zygostates ligulata,,,,
21362,Masdevallia helenae,,,,
21364,Gymnocalycium rauschii,,,,
21365,Dendrobium militare,,,,
21366,Angraecum praestans,,,,
21367,Bulbophyllum antongilense,,,,
21369,Opuntia agglomerata,,,,
21370,Dendrobium gracillimum,,,,
21377,Catasetum meeae,,,,
21384,Euphorbia faucicola,,,,
21385,Taeniophyllum hirtum,,,,
21386,Masdevallia scopaea,,,,
21387,Oliveriana ecuadorensis,,,,
21388,Pelexia loefgrenii,,,,
21390,Coelogyne holochila,,,,
21391,Bulbophyllum odoratissimum,,,,
21392,Disa micropetala,,,,
21393,Bulbophyllum xanthoacron,,,,
21394,Haageocereus albispinus,,,,
21395,Cypripedium palangshanense,Cypripedium palangshanense,43316813,espèce vulnérable,Palangshan Cypripedium
21396,Sphaeropteris nigricans,,,,
21397,Dendrobium stuartii,,,,
21398,Rhynchostele majalis,,,,
21399,Vanda leucostele,,,,
21401,Cyathea intramarginalis,,,,
21402,Euphorbia biharamulensis,,,,
21403,Pleurothallis jalapensis,,,,
21404,Opuntia lucayana,,,,
21405,Stelis atrorubens,,,,
21407,Dendrobium magistratus,,,,
21409,Bulbophyllum scaphiforme,,,,
21412,Cyathea fadenii,,,,
21413,Arnottia mauritiana,,,,
21415,Disa introrsa,,,,
21419,Encyclia caicensis,Encyclia caicensis,16726345,espèce en danger,Life Plant
21419,Encyclia caicensis,Encyclia caicensis,16726345,espèce en danger,Wild shallot
21419,Encyclia caicensis,Encyclia caicensis,16726345,espèce en danger,Wild Shallot
21420,Euphorbia robecchii,,,,
21421,Bulbophyllum stolleanum,,,,
21424,Luisia filiformis,,,,
21426,Lepanthes mariae,,,,
21427,Staurochilus ramosus,,,,
21429,Catasetum boyi,,,,
21430,Euphorbia larica,,,,
21431,Gonystylus pendulus,,,,
21432,Lepanthes aurea,,,,
21433,Angraecum perhumile,,,,
21434,Diaphananthe subclavata,,,,
21435,Bulbophyllum cylindricum,,,,
21437,Calanthe imthurnii,,,,
21440,Opuntia salvadorensis,,,,
21441,Encyclia duveenii,,,,
21443,Corryocactus pilispinus,,,,
21444,Cyathea venezuelensis,,,,
21446,Trichoceros roseus,,,,
21447,Echinopsis antezanae,,,,
21448,Trichocentrum hoegii,,,,
21453,Bulbophyllum inaequisepalum,,,,
21454,Lycaste groganii,,,,
21455,Echinopsis schreiteri,,,,
21456,Acianthus heptadactylus,,,,
21457,Bulbophyllum nematopodum,,,,
21460,Ornithocephalus falcatus,,,,
21462,Paphiopedilum bougainvilleanum,Paphiopedilum bougainvilleanum,43320135,espèce en danger de disparition,Bougainville Paphiopedilum
21464,Anoectochilus nicobaricus,,,,
21467,Sarcochilus caligaris,,,,
21469,Masdevallia selenites,,,,
21473,Caladenia macroclavia,,,,
21476,Aerangis maireae,,,,
21477,Weberbauerocereus torataensis,,,,
21481,Masdevallia condorensis,,,,
21486,Oberonia rosea,,,,
21489,Luisia taurina,,,,
21491,Euphorbia duranii,,,,
21492,Bulbophyllum elegantius,,,,
21496,Oberonia lunata,,,,
21498,Masdevallia cacodes,,,,
21499,Bulbophyllum marginatum,,,,
21501,Calanthe rigida,,,,
21502,Oncidium unguiculatum,,,,
21503,Epidendrum rowleyi,,,,
21504,Bulbophyllum agapethoides,,,,
21506,Manniella cypripedioides,Manniella cypripedioides,46363,espèce en danger,Orchid
21507,Herminium ophioglossoides,Herminium ophioglossoides,46688,espèce vulnérable,Orchid
21508,Calanthe baliensis,,,,
21509,Angraecum coutrixii,,,,
21510,Leochilus carinatus,,,,
21511,Calanthe crumenata,,,,
21513,Jumellea anjouanensis,,,,
21516,Calanthe uncata,,,,
21519,Alsophila ternatea,,,,
21520,Chamaeangis vagans,,,,
21522,Dresslerella pertusa,,,,
21523,Bulbophyllum habbemense,,,,
21527,Bulbophyllum reductum,,,,
21529,Euphorbia geldorensis,,,,
21531,Bulbophyllum aureum,,,,
21532,Corybas muluensis,,,,
21535,Liparis elegans,,,,
21536,Hetaeria cristata,,,,
21537,Masdevallia brenneri,,,,
21538,Cycas couttsiana,Cycas couttsiana,41973,espèce quasi menacée,Cycad
21539,Campylocentrum hondurense,,,,
21540,Encyclia livida,,,,
21541,Cyrtorchis aschersonii,,,,
21543,Bulbophyllum armeniacum,,,,
21544,Euphorbia pachyclada,,,,
21546,Bulbophyllum formosum,,,,
21547,Calanthe epiphytica,,,,
21548,Bulbophyllum discolor,,,,
21550,Dendrobium muricatum,,,,
21551,Alsophila celsa,,,,
21552,Genoplesium pedersonii,,,,
21555,Dendrobium melinanthum,,,,
21559,Bulbophyllum moldenkeanum,,,,
21566,Calanthe lutiviridis,,,,
21567,Pygmaeocereus familiaris,,,,
21568,Aloe abyssicola,,,,
21570,Opuntia arcei,,,,
21572,Aloe namorokaensis,,,,
21573,Ascocentrum rubrum,,,,
21579,Comparettia ignea,,,,
21580,Sphaeropteris magna,,,,
21582,Bletia adenocarpa,,,,
21583,Acanthocereus horridus,,,,
21586,Cypripedium molle,Cypripedium molle,43316807,espèce quasi menacée,Soft Cypripedium
21590,Bulbophyllum zaratananae,,,,
21592,Hoodia pilifera,,,,
21594,Trigonidium insigne,,,,
21595,Angraecum pergracile,,,,
21596,Masdevallia atahualpa,,,,
21598,Lepanthes tetroptera,,,,
21599,Oncidium flavovirens,,,,
21600,Angraecum sedifolium,,,,
21603,Pterostylis petrosa,,,,
21604,Laelia sincorana,,,,
21605,Cyathea ebenina,,,,
21607,Schiedeella trilineata,,,,
21611,Bifrenaria grandis,,,,
21612,Cypripedium forrestii,Cypripedium forrestii,43315762,espèce en danger,Forrest's Cypripedium
21615,Bulbophyllum stictosepalum,,,,
21619,Bulbophyllum crassissimum,,,,
21622,Elleanthus linifolius,,,,
21623,Bulbophyllum sarcophylloides,,,,
21626,Ceratocentron fesselii,Ceratocentron fesselii,46297,espèce en danger de disparition,Orchid
21628,Epidendrum panamense,,,,
21633,Opuntia bonplandii,,,,
21639,Spiranthes cranichoides,,,,
21640,Dactylorhiza kalopissii,Dactylorhiza kalopissii,162053,espèce en danger,Kalopiss' Dactylorhiza
21641,Trichoglottis javanica,,,,
21642,Alsophila acantha,,,,
21643,Masdevallia manta,,,,
21644,Xylobium sulfurinum,,,,
21645,Angraecopsis tenerrima,,,,
21647,Opuntia strigil,Opuntia strigil,152850,préoccupation mineure,Marble-fruit Prickly-pear
21647,Opuntia strigil,Opuntia strigil,152850,préoccupation mineure,marblefruit pricklypear
21649,Peniocereus lazaro-cardenasii,,,,
21650,Bulbophyllum compressum,,,,
21651,Masdevallia henniae,,,,
21655,Dendrochilum abbreviatum,,,,
21656,Bulbophyllum boulbetii,,,,
21658,Cattleya aurea,,,,
21659,Euphorbia baradii,,,,
21660,Dendrobium herbaceum,,,,
21664,Opuntia camanchica,,,,
21668,Aerides sukauensis,,,,
21670,Disa obtusa,,,,
21671,Eria dasystachys,,,,
21672,Dendrophylax fawcettii,,,,
21673,Aloe hendrickxii,,,,
21674,Euphorbia petterssonii,,,,
21675,Liparis zosterops,,,,
21676,Coelogyne longipes,,,,
21678,Zygostates pellucida,,,,
21680,Bulbophyllum myrtillus,,,,
21681,Masdevallia medusa,,,,
21683,Masdevallia spilantha,,,,
21684,Catasetum collare,,,,
21686,Bulbophyllum ballii,,,,
21687,Bulbophyllum hainanense,,,,
21691,Koellensteinia eburnea,,,,
21692,Mormolyca peruviana,,,,
21693,Euphorbia longituberculosa,,,,
21694,Dendrobium oppositifolium,,,,
21696,Aerangis bouarensis,,,,
21697,Pleurothallis nervosa,,,,
21698,Eriochilus pulchellus,,,,
21700,Bulbophyllum morenoi,,,,
21708,Echinopsis tarmaensis,,,,
21710,Aloe oligophylla,,,,
21711,Bulbophyllum subcrenulatum,,,,
21712,Angraecum chloranthum,,,,
21714,Anguloa sagittata,,,,
21715,Oncidium papilio,,,,
21716,Jumellea ophioplectron,,,,
21719,Bulbophyllum bandischii,,,,
21720,Trisetella hirtzii,,,,
21721,Trachoma subluteum,,,,
21722,Echinopsis coquimbana,,,,
21724,Chelonistele unguiculata,,,,
21725,Cyathea caudata,,,,
21726,Bulbophyllum piluliferum,,,,
21727,Bulbophyllum kainochiloides,,,,
21729,Thrixspermum pauciflorum,,,,
21730,Encyclia rufa,,,,
21731,Dendrobium biloculare,,,,
21734,Ada elegantula,,,,
21738,Masdevallia mascarata,,,,
21740,Euphorbia squarrosa,,,,
21741,Angraecum crassifolium,,,,
21747,Rodriguezia batemanii,,,,
21748,Lepanthes tecpanica,,,,
21752,Dryadella linearifolia,,,,
21755,Cycas pranburiensis,Cycas pranburiensis,42063,espèce vulnérable,Pranburi Sago
21758,Catasetum ferox,,,,
21763,Dendrobium lancifolium,,,,
21764,Oberonia langbianensis,,,,
21765,Eria pudica,,,,
21768,Stelis crystallina,,,,
21769,Cyathea lunulata,,,,
21772,Thrixspermum carnosum,,,,
21774,Masdevallia molossoides,,,,
21775,Dendrobium vandifolium,,,,
21777,Pleurothallis peperomioides,,,,
21779,Cleisostoma discolor,,,,
21781,Diospyros humbertiana,,,,
21784,Disa cylindrica,,,,
21785,Chelonistele lamellulifera,,,,
21786,Opuntia punta-caillan,,,,
21789,Epidendrum scharfii,,,,
21794,Cyathea phegopteroides,,,,
21795,Euphorbia teixeirae,,,,
21796,Trichocentrum dianthum,,,,
21798,Euphorbia davyi,,,,
21799,Aloe mzinbana,,,,
21800,Opuntia larreyi,,,,
21801,Masdevallia chontalensis,,,,
21802,Dendrobium perulatum,,,,
21803,Oerstedella pansamalae,,,,
21807,Coelogyne judithiae,,,,
21808,Corybas selangorensis,,,,
21809,Alsophila nigrescens,,,,
21812,Calanthe parvilabris,,,,
21815,Pachypodium mikea,,,,
21817,Calanthe versteegii,,,,
21818,Sternbergia pulchella,,,,
21822,Cyathea murkelensis,,,,
21823,Diuris ochroma,,,,
21825,Euphorbia ambarivatoensis,,,,
21826,Epidendrum renilabium,,,,
21827,Epidendrum pittieri,,,,
21828,Dendrobium parciflorum,,,,
21830,Opuntia vilis,,,,
21831,Hetaeria alata,,,,
21833,Escobaria sandbergii,,,,
21835,Pleurothallis pan,,,,
21838,Brassia escobariana,,,,
21839,Encyclia fowliei,,,,
21844,Cleisostoma striatum,,,,
21846,Cyathea halonata,,,,
21848,Bulbophyllum spathaceum,,,,
21849,Bulbophyllum nasilabium,,,,
21850,Oberonia hosokawae,,,,
21853,Dendrobium erosum,,,,
21855,Liparis asinacephala,,,,
21862,Bulbophyllum epapillosum,,,,
21864,Euphorbia oxystegia,,,,
21865,Sternbergia sicula,,,,
21866,Bulbophyllum tetragonum,,,,
21869,Appendicula undulata,,,,
21871,Dendrobium dillonianum,,,,
21873,Appendicula purpurascens,,,,
21875,Bulbophyllum campanulatum,,,,
21877,Erythrodes lilyana,,,,
21878,Bulbophyllum nephropetalum,,,,
21879,Diospyros parifolia,,,,
21880,Bulbophyllum aristatum,,,,
21881,Scaphyglottis chlorantha,,,,
21884,Schizochilus lepidus,,,,
21885,Lockhartia dipleura,,,,
21886,Pleurothallis papillifera,,,,
21890,Masdevallia cerastes,,,,
21892,Echinopsis thionantha,,,,
21895,Eriosyce andreaeana,,,,
21896,Selenicereus tricae,,,,
21897,Aloe scorpioides,,,,
21902,Acianthus elegans,,,,
21904,Alsophila cubensis,,,,
21905,Bulbophyllum otoglossum,,,,
21907,Oncidium stelligerum,,,,
21909,Diospyros lanceolata,,,,
21910,Macrozamia cranei,Macrozamia cranei,41961,espèce en danger,Cycad
21911,Corybas praetermissus,,,,
21913,Macrozamia glaucophylla,,,,
21914,Dendrobium gracile,,,,
21918,Cycas tropophylla,Cycas tropophylla,42087,espèce quasi menacée,Ha long cycad
21918,Cycas tropophylla,Cycas tropophylla,42087,espèce quasi menacée,Ha Long Cycad
21919,Sarcoglottis cerina,,,,
21921,Neobuxbaumia laui,,,,
21923,Cyathea concinna,,,,
21926,Ponthieva triloba,,,,
21930,Dendrobium compressimentum,,,,
21932,Bulbophyllum longispicatum,,,,
21934,Aerangis megaphylla,,,,
21937,Bulbophyllum comatum,,,,
21939,Bulbophyllum dekockii,,,,
21941,Alsophila cipoensis,,,,
21942,Alsophila leptocladia,,,,
21944,Masdevallia strumosa,,,,
21946,Coelogyne malintangensis,,,,
21948,Cyathea elliottii,,,,
21949,Bulbophyllum scaberulum,,,,
21951,Cyathea compta,,,,
21955,Bulbophyllum subbullatum,,,,
21956,Masdevallia sanctae-rosae,,,,
21959,Diaphananthe rutila,,,,
21964,Bulbophyllum cataractarum,,,,
21965,Bulbophyllum subapproximatum,,,,
21967,Corybas umbrosus,,,,
21972,Masdevallia boliviensis,,,,
21973,Cymbidium elongatum,,,,
21974,Chelonistele ingloria,,,,
21978,Rauhiella silvana,,,,
21979,Trichoglottis loheriana,,,,
21981,Dendrobium uncatum,,,,
21982,Epidendrum diothonaeoides,,,,
21983,Nervilia campestris,,,,
21984,Pleurothallis obscura,,,,
21985,Opuntia colorea,,,,
21987,Masdevallia setipes,,,,
21988,Cycas litoralis,,,,
21989,Aloe bullockii,,,,
21990,Myrmecophila galeottiana,,,,
21991,Ophrys lycia,,,,
21992,Lepismium paranganiense,,,,
21994,Aerangis jacksonii,,,,
21998,Mormodes lancilabris,,,,
22000,Jumellea penicillata,,,,
22001,Eria gracilis,,,,
22002,Dendrobium blumei,,,,
22003,Masdevallia schizostigma,,,,
22004,Cyathea darienensis,,,,
22005,Dendrobium pachyglossum,,,,
22006,Lockhartia schunkei,,,,
22007,Gonystylus keithii,,,,
22010,Aloe inexpectata,,,,
22011,Trigonidium lankesteri,,,,
22012,Pelexia ventricosa,,,,
22013,Pleurothallis strumosa,,,,
22014,Bulbophyllum surigaense,,,,
