idCITES,wdItem,scientificName,IUCNtaxonID,IUCNconservationstatusLabel_en,taxonCommonNames
15612,http://www.wikidata.org/entity/Q15470281,Malaxis spicata,,,Florida adder's-mouth orchid
15613,http://www.wikidata.org/entity/Q15496788,Sigmatostalix adelaidae,,,
15614,http://www.wikidata.org/entity/Q4988293,Bulbophyllum kestron,,,
15616,http://www.wikidata.org/entity/Q15475747,Eria neglecta,,,
15617,http://www.wikidata.org/entity/Q5985105,Lycaste longipetala,,,
15618,http://www.wikidata.org/entity/Q1354804,Eriosyce engleri,152168,least concern,
15620,http://www.wikidata.org/entity/Q10267009,Disa tysonii,,,
15621,http://www.wikidata.org/entity/Q17270419,Catasetum costatum,,,
15622,http://www.wikidata.org/entity/Q4988251,Bulbophyllum involutum,,,
15624,http://www.wikidata.org/entity/Q4987868,Bulbophyllum dracunculus,,,
15626,http://www.wikidata.org/entity/Q15459927,Dendrobium lobulatum,,,
15628,http://www.wikidata.org/entity/Q4987428,Bulbophyllum aureoapex,,,
15630,http://www.wikidata.org/entity/Q15495896,Rodriguezia lehmannii,,,
15633,http://www.wikidata.org/entity/Q4995494,Bulbophyllum porphyrotriche,,,
15635,http://www.wikidata.org/entity/Q15496803,Schiedeella albovaginata,,,
15636,http://www.wikidata.org/entity/Q2027608,Opuntia guatemalensis,163410,least concern,
15637,http://www.wikidata.org/entity/Q15495196,Rodriguezia ricii,,,
15638,http://www.wikidata.org/entity/Q15465843,Dendrobium torricellense,,,
15639,http://www.wikidata.org/entity/Q1677139,Aloe trichosantha,201351,least concern,
15641,http://www.wikidata.org/entity/Q15431202,Angraecum sinuatiflorum,,,
15644,http://www.wikidata.org/entity/Q15340389,Diospyros implexicalyx,,,
15645,http://www.wikidata.org/entity/Q15440836,Calanthe longibracteata,,,
15646,http://www.wikidata.org/entity/Q15468420,Epidendrum cocleense,,,
15650,http://www.wikidata.org/entity/Q15482975,Papilionanthe pedunculata,,,
15651,http://www.wikidata.org/entity/Q2027753,Opuntia wilcoxii,152789,least concern,
15652,http://www.wikidata.org/entity/Q55853435,Epidendrum dolichostachyum,,,
15653,http://www.wikidata.org/entity/Q4988042,Bulbophyllum funingense,,,
15655,http://www.wikidata.org/entity/Q15498162,Angraecum chimanimaniense,,,
15656,http://www.wikidata.org/entity/Q15453882,Dendrobium dantaniense,,,
15657,http://www.wikidata.org/entity/Q6748354,Coelogyne schultesii,,,
15658,http://www.wikidata.org/entity/Q17187271,Sphaeropteris trichophora,,,
15662,http://www.wikidata.org/entity/Q15497425,Angraecum ankeranense,,,
15666,http://www.wikidata.org/entity/Q15384739,Euphorbia etuberculosa,,,
15667,http://www.wikidata.org/entity/Q4995934,Bulbophyllum tricolor,,,
15670,http://www.wikidata.org/entity/Q30234284,Laelia candida,,,
15672,http://www.wikidata.org/entity/Q15388723,Euphorbia platyrrhiza,,,
15675,http://www.wikidata.org/entity/Q15239289,Eria dasyphylla,,,
15676,http://www.wikidata.org/entity/Q15443244,Eulophia javanica,,,
15678,http://www.wikidata.org/entity/Q4987984,Bulbophyllum fibrinum,,,
15679,http://www.wikidata.org/entity/Q15441170,Calanthe pavairiensis,,,
15681,http://www.wikidata.org/entity/Q15493019,Bolusiella zenkeri,,,
15682,http://www.wikidata.org/entity/Q15499136,Schiedeella dendroneura,,,
15685,http://www.wikidata.org/entity/Q2650110,Aloe sakarahensis,,,
15686,http://www.wikidata.org/entity/Q4995258,Bulbophyllum nigropurpureum,,,
15687,http://www.wikidata.org/entity/Q15497184,Masdevallia rhinophora,,,
15690,http://www.wikidata.org/entity/Q17186938,Sphaeropteris brackenridgei,,,
15691,http://www.wikidata.org/entity/Q4995553,Bulbophyllum quadricaudatum,,,
15692,http://www.wikidata.org/entity/Q17041906,Cyathea vilhelmii,,,
15693,http://www.wikidata.org/entity/Q15445901,Polystachya laxa,,,
15694,http://www.wikidata.org/entity/Q15443834,Eulophia leachii,,,
15702,http://www.wikidata.org/entity/Q4995583,Bulbophyllum refractilingue,,,
15703,http://www.wikidata.org/entity/Q15491348,Pteroceras unguiculatum,,,
15704,http://www.wikidata.org/entity/Q4987682,Bulbophyllum complanatum,,,
15705,http://www.wikidata.org/entity/Q1722246,Aloe fouriei,,,
15706,http://www.wikidata.org/entity/Q1461167,Aloe grata,,,
15708,http://www.wikidata.org/entity/Q1566311,Haageocereus zangalensis,,,
15709,http://www.wikidata.org/entity/Q15497573,Schomburgkia marginata,,,
15710,http://www.wikidata.org/entity/Q17244091,Ceraria carrissoana,,,
15712,http://www.wikidata.org/entity/Q4987492,Bulbophyllum blepharistes,,,
15715,http://www.wikidata.org/entity/Q15484006,Lepanthes attenuata,,,
15716,http://www.wikidata.org/entity/Q55830200,Calanthe melinosema,,,
15719,http://www.wikidata.org/entity/Q15494621,Psychilis krugii,,,Krug's peacock orchid
15722,http://www.wikidata.org/entity/Q15497528,Nervilia renschiana,,,
15723,http://www.wikidata.org/entity/Q10265043,Dendrophylax alcoa,,,
15724,http://www.wikidata.org/entity/Q15471886,Epidendrum longicaule,,,
15726,http://www.wikidata.org/entity/Q4865209,Bartholina etheliae,46747,vulnerable,
15729,http://www.wikidata.org/entity/Q45852,Aloe mccoyi,,,
15733,http://www.wikidata.org/entity/Q4987816,Bulbophyllum densifolium,,,
15734,http://www.wikidata.org/entity/Q15390618,Euphorbia songweana,,,
15735,http://www.wikidata.org/entity/Q15223991,Anoectochilus yungianus,,,
15736,http://www.wikidata.org/entity/Q15501406,Masdevallia corazonica,,,
15737,http://www.wikidata.org/entity/Q15459746,Dendrobium ngoyense,,,
15741,http://www.wikidata.org/entity/Q15464985,Dendrobium vannouhuysii,,,
15743,http://www.wikidata.org/entity/Q11128338,Habenaria ciliolaris,,,
15747,http://www.wikidata.org/entity/Q15494269,Masdevallia adamsii,,,
15748,http://www.wikidata.org/entity/Q4987693,Bulbophyllum concinnum,,,
15749,http://www.wikidata.org/entity/Q21162912,Euphorbia nesemannii,,,Nesemann's euphorbia
15751,http://www.wikidata.org/entity/Q50828380,Cattleya aurantiaca,,,
15754,http://www.wikidata.org/entity/Q38229305,Alsophila subdubia,,,
15757,http://www.wikidata.org/entity/Q15488952,Lepanthes ovalis,,,
15758,http://www.wikidata.org/entity/Q15341993,Diospyros haplostylis,,,
15759,http://www.wikidata.org/entity/Q15447604,Polystachya zuluensis,,,
15761,http://www.wikidata.org/entity/Q15498042,Masdevallia prolixa,,,
15763,http://www.wikidata.org/entity/Q15497029,Masdevallia tuerckheimii,,,
15764,http://www.wikidata.org/entity/Q55909948,Oncidium turialbae,,,
15768,http://www.wikidata.org/entity/Q4995260,Bulbophyllum nitens,,,
15771,http://www.wikidata.org/entity/Q4995557,Bulbophyllum quadrifalciculatum,,,
15772,http://www.wikidata.org/entity/Q404490,Aloe retrospiciens,201398,vulnerable,
15773,http://www.wikidata.org/entity/Q1734316,Parodia langsdorfii,151791,vulnerable,Cactus
15775,http://www.wikidata.org/entity/Q74368,Aloe labworana,201349,least concern,
15776,http://www.wikidata.org/entity/Q15475472,Oberonia attenuata,,,Mossman fairy orchid
15781,http://www.wikidata.org/entity/Q4995962,Bulbophyllum tuberculatum,,,
15784,http://www.wikidata.org/entity/Q15497313,Masdevallia rhodehameliana,,,
15785,http://www.wikidata.org/entity/Q10880170,Vrydagzynea nuda,,,
15788,http://www.wikidata.org/entity/Q595947,Rhipsalis juengeri,152440,least concern,
15791,http://www.wikidata.org/entity/Q15488354,Porroglossum andreettae,,,
15792,http://www.wikidata.org/entity/Q15443233,Catasetum rolfeanum,,,
15794,http://www.wikidata.org/entity/Q15457634,Dendrobium infractum,,,
15795,http://www.wikidata.org/entity/Q10262616,Cycas elephantipes,178862,endangered species,Elephant Foot Sago
15796,http://www.wikidata.org/entity/Q4995201,Bulbophyllum muriceum,,,
15798,http://www.wikidata.org/entity/Q15468626,Thrixspermum duplocallosum,,,
15800,http://www.wikidata.org/entity/Q4996028,Bulbophyllum wagneri,,,
15801,http://www.wikidata.org/entity/Q15486617,Plocoglottis quadrifolia,,,
15802,http://www.wikidata.org/entity/Q15442550,Catasetum pusillum,,,
15803,http://www.wikidata.org/entity/Q15488002,Lepanthes erinacea,,,
15807,http://www.wikidata.org/entity/Q4995705,Bulbophyllum sciaphile,,,
15808,http://www.wikidata.org/entity/Q15381465,Euphorbia calamiformis,,,
15809,http://www.wikidata.org/entity/Q39383445,Lycaste lata,,,
15811,http://www.wikidata.org/entity/Q15500558,Masdevallia clandestina,,,
15814,http://www.wikidata.org/entity/Q15384822,Euphorbia gueinzii,,,
15815,http://www.wikidata.org/entity/Q979815,Leptocereus wrightii,152426,critically endangered,
15817,http://www.wikidata.org/entity/Q5197611,Alsophila latebrosa,,,
15818,http://www.wikidata.org/entity/Q15495997,Cischweinfia rostrata,,,
15819,http://www.wikidata.org/entity/Q15268791,Euphorbia bolusii,,,
15820,http://www.wikidata.org/entity/Q15466830,Telipogon gracilipes,,,
15821,http://www.wikidata.org/entity/Q15499718,Appendicula lucida,,,
15822,http://www.wikidata.org/entity/Q1072549,Chigua restrepoi,,,
15824,http://www.wikidata.org/entity/Q15463086,Dendrobium trichostomum,,,
15826,http://www.wikidata.org/entity/Q15465974,Diplocaulobium longicolle,,,
15827,http://www.wikidata.org/entity/Q1313061,Bulbophyllum mentiferum,,,
15828,http://www.wikidata.org/entity/Q4995869,Bulbophyllum tenellum,,,
15830,http://www.wikidata.org/entity/Q15472535,Tridactyle lagosensis,,,
15833,http://www.wikidata.org/entity/Q15389481,Euphorbia tuberosa,,,
15834,http://www.wikidata.org/entity/Q17189022,Cyathea zollingeriana,,,
15836,http://www.wikidata.org/entity/Q50980072,Euphorbia lemaireana,,,
15837,http://www.wikidata.org/entity/Q15245605,Liparis odorata,,,
15838,http://www.wikidata.org/entity/Q4995993,Bulbophyllum validum,,,
15840,http://www.wikidata.org/entity/Q15459419,Dendrobium nudum,,,
15842,http://www.wikidata.org/entity/Q17189059,Alsophila tenuis,,,
15843,http://www.wikidata.org/entity/Q15389651,Euphorbia stolonifera,,,
15844,http://www.wikidata.org/entity/Q4995343,Bulbophyllum ovatum,,,
15845,http://www.wikidata.org/entity/Q15433736,Corybas gemmatus,,,
15846,http://www.wikidata.org/entity/Q4988093,Bulbophyllum gomesii,,,
15847,http://www.wikidata.org/entity/Q15462972,Dendrobium tubiflorum,,,
15848,http://www.wikidata.org/entity/Q15492251,Pteroglossa macrantha,,,
15849,http://www.wikidata.org/entity/Q4995290,Bulbophyllum ochthochilum,,,
15851,http://www.wikidata.org/entity/Q4995213,Bulbophyllum mystrochilum,,,
15852,http://www.wikidata.org/entity/Q10272789,Encyclia megalantha,,,
15853,http://www.wikidata.org/entity/Q1099758,Cleistocactus peculiaris,,,
15859,http://www.wikidata.org/entity/Q4987333,Bulbophyllum ambatoavense,,,
15860,http://www.wikidata.org/entity/Q3339325,Habenaria finetiana,46677,vulnerable,
15862,http://www.wikidata.org/entity/Q15221374,Cyclamen somalense,,,
15863,http://www.wikidata.org/entity/Q15488172,Lepanthes intonsa,,,
15864,http://www.wikidata.org/entity/Q15442858,Catasetum schweinfurthii,,,
15866,http://www.wikidata.org/entity/Q15381306,Euphorbia astrophora,,,
15869,http://www.wikidata.org/entity/Q15466855,Encyclia picta,,,
15872,http://www.wikidata.org/entity/Q15335326,Mila colorea,,,
15873,http://www.wikidata.org/entity/Q15445883,Polystachya ridleyi,,,
15874,http://www.wikidata.org/entity/Q15454474,Dendrobium devosianum,,,
15876,http://www.wikidata.org/entity/Q4995127,Bulbophyllum meridense,,,
15877,http://www.wikidata.org/entity/Q15465948,Tainia trinervis,,,Ribbon orchid
15880,http://www.wikidata.org/entity/Q15495372,Masdevallia barrowii,,,
15883,http://www.wikidata.org/entity/Q4988025,Bulbophyllum formosanum,,,
15884,http://www.wikidata.org/entity/Q17185177,Alsophila mesocarpa,,,
15889,http://www.wikidata.org/entity/Q2649904,Aloe castellorum,,,
15891,http://www.wikidata.org/entity/Q4995736,Bulbophyllum setaceum,,,
15893,http://www.wikidata.org/entity/Q4996074,Bulbophyllum yuanyangense,,,
15895,http://www.wikidata.org/entity/Q4994896,Bulbophyllum lakatoense,,,
15898,http://www.wikidata.org/entity/Q15500075,Lockhartia pittieri,,,
15899,http://www.wikidata.org/entity/Q4987740,Bulbophyllum cryptophoranthus,,,
15900,http://www.wikidata.org/entity/Q15497899,Angraecum humbertii,70102179,endangered species,
15901,http://www.wikidata.org/entity/Q15473117,Tridactyle scottellii,,,
15903,http://www.wikidata.org/entity/Q4988013,Bulbophyllum foetidilabrum,,,
15904,http://www.wikidata.org/entity/Q1280665,Echinopsis vasquezii,152589,near threatened,
15905,http://www.wikidata.org/entity/Q15287753,Campylocentrum microphyllum,,,
15906,http://www.wikidata.org/entity/Q15440580,Pleurothallis ensata,,,
15907,http://www.wikidata.org/entity/Q15496896,Angraecum lecomtei,,,
15908,http://www.wikidata.org/entity/Q15561629,Cyathea lewisii,,,
15910,http://www.wikidata.org/entity/Q39327299,Laelia grandis,,,
15912,http://www.wikidata.org/entity/Q15494640,Rodriguezia negrensis,,,
15913,http://www.wikidata.org/entity/Q1820167,Leptocereus scopulophilus,152707,critically endangered,
15915,http://www.wikidata.org/entity/Q15494744,Masdevallia carruthersiana,,,
15917,http://www.wikidata.org/entity/Q15484658,Pholidota wattii,,,
15919,http://www.wikidata.org/entity/Q4987706,Bulbophyllum corallinum,,,
15922,http://www.wikidata.org/entity/Q15495086,Lepanthes tipulifera,,,
15924,http://www.wikidata.org/entity/Q14946515,Opuntia whipplei,,,
15927,http://www.wikidata.org/entity/Q15386085,Euphorbia juttae,,,
15929,http://www.wikidata.org/entity/Q15442400,Catasetum nanayanum,,,
15930,http://www.wikidata.org/entity/Q4988186,Bulbophyllum humbertii,,,
15931,http://www.wikidata.org/entity/Q15287596,Caladenia melanema,,,Ballerina orchid
15932,http://www.wikidata.org/entity/Q10262627,Cycas javana,42093,endangered species,
15935,http://www.wikidata.org/entity/Q4995621,Bulbophyllum riparium,,,
15936,http://www.wikidata.org/entity/Q43293576,Diaphananthe montana,,,
15939,http://www.wikidata.org/entity/Q15287475,Caladenia argocalla,,,White beauty spider orchid
15940,http://www.wikidata.org/entity/Q15501448,Masdevallia cordeliana,,,
15941,http://www.wikidata.org/entity/Q4995024,Bulbophyllum loxophyllum,,,
15945,http://www.wikidata.org/entity/Q15335478,Corryocactus odoratus,,,
15946,http://www.wikidata.org/entity/Q15448410,Restrepia chrysoglossa,,,
15947,http://www.wikidata.org/entity/Q15342417,Diospyros erinacea,,,
15949,http://www.wikidata.org/entity/Q15249593,Vandopsis undulata,,,
15950,http://www.wikidata.org/entity/Q15466580,Hetaeria ovalifolia,,,
15951,http://www.wikidata.org/entity/Q15469321,Lycaste smeeana,,,
15955,http://www.wikidata.org/entity/Q10268648,Dracula platycrater,,,
15958,http://www.wikidata.org/entity/Q15498445,Masdevallia schoonenii,,,
15959,http://www.wikidata.org/entity/Q15501335,Mormodes hookeri,,,
15961,http://www.wikidata.org/entity/Q15457881,Dendrobium hamiferum,,,
15962,http://www.wikidata.org/entity/Q15473149,Vrydagzynea uncinata,,,
15964,http://www.wikidata.org/entity/Q49427359,Opuntia heacockiae,,,
15965,http://www.wikidata.org/entity/Q15471190,Tridactyle tridentata,,,
15966,http://www.wikidata.org/entity/Q9674001,Caladenia thysanochila,,,
15968,http://www.wikidata.org/entity/Q2027650,Opuntia lutea,,,
15969,http://www.wikidata.org/entity/Q925387,Aloe cyrtophylla,,,
15970,http://www.wikidata.org/entity/Q15385722,Euphorbia hubertii,,,
15972,http://www.wikidata.org/entity/Q4988081,Bulbophyllum glaucifolium,,,
15977,http://www.wikidata.org/entity/Q39320703,Sarcochilus fasciculatus,,,
15979,http://www.wikidata.org/entity/Q4987932,Bulbophyllum erinaceum,44393518,least concern,
15981,http://www.wikidata.org/entity/Q55826315,Bulbophyllum congestum,,,
15982,http://www.wikidata.org/entity/Q17185612,Alsophila sechellarum,,,
15986,http://www.wikidata.org/entity/Q15472660,Microsaccus griffithii,,,
15988,http://www.wikidata.org/entity/Q17329271,Robiquetia virescens,,,
15990,http://www.wikidata.org/entity/Q5238433,Euphorbia boissieri,44304,vulnerable,
15991,http://www.wikidata.org/entity/Q17270314,Dendrobium flavicolle,,,
15994,http://www.wikidata.org/entity/Q4994994,Bulbophyllum lonchophyllum,,,
16000,http://www.wikidata.org/entity/Q990081,Epiphyllum rubrocoronatum,,,
16002,http://www.wikidata.org/entity/Q8190227,Aerangis confusa,,,
16003,http://www.wikidata.org/entity/Q15340436,Diospyros lamiana,,,
16004,http://www.wikidata.org/entity/Q55859160,Euphorbia kerrii,,,
16006,http://www.wikidata.org/entity/Q15471366,Trigonidium turbinatum,,,
16008,http://www.wikidata.org/entity/Q5047712,Caryocar costaricense,31296,endangered species,
16010,http://www.wikidata.org/entity/Q4987306,Bulbophyllum aithorhachis,,,
16011,http://www.wikidata.org/entity/Q17582038,Gyrinops salicifolia,,,
16012,http://www.wikidata.org/entity/Q15501320,Schlimia trifida,,,
16013,http://www.wikidata.org/entity/Q15489874,Aerides krabiensis,,,
16015,http://www.wikidata.org/entity/Q4987632,Bulbophyllum ciliatilabrum,,,
16016,http://www.wikidata.org/entity/Q15469118,Encyclia andrichii,,,
16017,http://www.wikidata.org/entity/Q1334458,Euphorbia nigrispinoides,,,
16019,http://www.wikidata.org/entity/Q4995167,Bulbophyllum mirabile,,,
16021,http://www.wikidata.org/entity/Q4987444,Bulbophyllum baladeanum,,,
16022,http://www.wikidata.org/entity/Q39327178,Laelia blumenscheinii,,,
16023,http://www.wikidata.org/entity/Q15288189,Coelogyne loheri,,,
16026,http://www.wikidata.org/entity/Q15495178,Masdevallia helgae,,,
16027,http://www.wikidata.org/entity/Q15465685,Dendrobium ventrilabium,,,
16029,http://www.wikidata.org/entity/Q10268643,Dracula ortiziana,,,
16033,http://www.wikidata.org/entity/Q4987683,Bulbophyllum compressilabellatum,,,
16034,http://www.wikidata.org/entity/Q15474727,Zeuxine regia,,,
16035,http://www.wikidata.org/entity/Q15478310,Habenaria backeri,,,
16038,http://www.wikidata.org/entity/Q129507,Aloe orientalis,,,
16040,http://www.wikidata.org/entity/Q21300002,Oncidium kramerianum,,,
16041,http://www.wikidata.org/entity/Q15470991,Tridactyle tridactylites,,,
16042,http://www.wikidata.org/entity/Q15498385,Masdevallia zamorensis,,,
16045,http://www.wikidata.org/entity/Q15456683,Dendrobium jacobsonii,,,
16047,http://www.wikidata.org/entity/Q5977871,Habenaria iyoensis,,,
16048,http://www.wikidata.org/entity/Q39372584,Encyclia jauana,,,
16049,http://www.wikidata.org/entity/Q15457987,Dendrobium malbrownii,,,McIlwraith hermit orchid
16050,http://www.wikidata.org/entity/Q4995196,Bulbophyllum multiflorum,44392817,least concern,
16052,http://www.wikidata.org/entity/Q39318028,Pleurothallis fractiflexa,,,
16053,http://www.wikidata.org/entity/Q1280564,Echinopsis hahniana,151727,data deficient,
16054,http://www.wikidata.org/entity/Q4988171,Bulbophyllum hirudiniferum,,,
16055,http://www.wikidata.org/entity/Q15487661,Lepanthes gabriellae,,,
16057,http://www.wikidata.org/entity/Q15484043,Herminium longilobatum,,,
16060,http://www.wikidata.org/entity/Q5199433,Cymbidium hartinahianum,,,
16061,http://www.wikidata.org/entity/Q12237623,Spiranthes infernalis,64176975,near threatened,Ash Meadows lady's tresses
